"Campaign name","Campaign ID","Ad set name","Ad set ID","Ad name","Ad ID",Placement,"Conversion device",Platform,Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (USD)","Cost per result",Starts,Ends,"Reporting starts","Reporting ends"
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,desktop,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,android_smartphone,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,iphone,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,0,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Reels",0,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Reels",iphone,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Facebook Reels",0,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,"Threads feed",0,threads,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Facebook Reels",iphone,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,0,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,"Threads feed",iphone,threads,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,iphone,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,"Instagram Reels",iphone,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,"Instagram Reels",ipad,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static - Best Sellers Copy",120244287996490327,"Threads feed",0,threads,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static - Best Sellers Copy",120244287996490327,"Threads feed",iphone,threads,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,"Instagram Reels",0,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,"Instagram Stories",0,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,Feed,0,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,Feed,iphone,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,"Instagram Reels",0,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,"Instagram Stories",iphone,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,"Instagram Reels",iphone,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,Feed,iphone,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,"Instagram Stories",0,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,"Instagram Stories",iphone,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,"Search results",iphone,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,0,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,desktop,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,android_smartphone,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,Feed,0,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,android_smartphone,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Marketplace,iphone,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Search results",iphone,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Search results",0,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,ipad,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,android_smartphone,instagram,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,iphone,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,0,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Facebook Reels",0,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Facebook Reels",iphone,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,iphone,instagram,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,0,instagram,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Marketplace,0,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Stories",0,instagram,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Stories",iphone,instagram,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Maddie Holding",120244294591870327,Feed,iphone,instagram,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,iphone,instagram,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Manual Carousel",120244289774560327,Feed,0,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Manual Carousel",120244289774560327,Feed,iphone,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Maddie Holding",120244294591870327,Feed,0,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Maddie Holding",120244294591870327,Feed,0,instagram,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Maddie Holding",120244294591870327,Feed,iphone,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,Feed,0,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,Feed,iphone,facebook,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244384524180327,"Instagram Reels",0,instagram,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,"Instagram Stories",0,instagram,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,"Instagram Stories",iphone,instagram,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,0,instagram,2026-05-07,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-07,2026-05-07
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,ipad,facebook,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,"Instagram Reels",0,instagram,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,"Instagram Reels",iphone,instagram,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,0,instagram,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,iphone,instagram,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Stories",iphone,instagram,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Stories",0,instagram,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Search results",iphone,facebook,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Search results",0,facebook,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Threads feed",iphone,threads,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,android_smartphone,facebook,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,iphone,facebook,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,0,facebook,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,android_smartphone,instagram,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-06,2026-05-06
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,iphone,instagram,2026-05-06,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-06,2026-05-06
