"Campaign name","Campaign ID","Ad set name","Ad set ID","Ad name","Ad ID",Day,Gender,Age,Text,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (USD)","Cost per result",Starts,Ends,"Reporting starts","Reporting ends"
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244287902620327,2026-05-04,male,65+,"Every city tells a story. Frame theirs. 3000+ Locations Available From All Over The World.",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.07,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"3 Image Static - Homewarming Copy",120244287777030327,2026-05-04,male,55-64,"The best housewarming gift you can give: a print of their favorite city!",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"3 Image Static - Homewarming Copy",120244287777030327,2026-05-04,female,25-34,"The best housewarming gift you can give: a print of their favorite city!",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"3 Image Static - Homewarming Copy",120244287777030327,2026-05-04,female,45-54,"The best housewarming gift you can give: a print of their favorite city!",inactive,ad,2,2,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.01,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"3 Image Static - Homewarming Copy",120244287777030327,2026-05-04,female,55-64,"The best housewarming gift you can give: a print of their favorite city!",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.05,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"3 Image Static - Homewarming Copy",120244287777030327,2026-05-04,female,65+,"The best housewarming gift you can give: a print of their favorite city!",inactive,ad,2,2,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.02,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"3 Image Static - Homewarming Copy",120244287777030327,2026-05-04,male,25-34,"The best housewarming gift you can give: a print of their favorite city!",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.04,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,2026-05-04,female,65+,"Wall art of your hometown, your favorite city, or that street you'll never forget. Frame & unframed options. Free U.S. shipping over $100.",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,2026-05-04,female,35-44,"Wall art of your hometown, your favorite city, or that street you'll never forget. Frame & unframed options. Free U.S. shipping over $100.",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.03,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,2026-05-04,male,18-24,"Wall art of your hometown, your favorite city, or that street you'll never forget. Frame & unframed options. Free U.S. shipping over $100.",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,2026-05-04,male,45-54,"Wall art of your hometown, your favorite city, or that street you'll never forget. Frame & unframed options. Free U.S. shipping over $100.",inactive,ad,4,4,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.29,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244287902620327,2026-05-04,female,65+,"Every city tells a story. Frame theirs. 3000+ Locations Available From All Over The World.",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.04,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244289667450327,2026-05-04,male,55-64,"Stop staring at that empty wall. Pick a city you love, we'll handle the rest — framed, packaged, ready to hang the day it arrives.",inactive,ad,12,12,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.47,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244287902620327,2026-05-04,female,18-24,"Every city tells a story. Frame theirs. 3000+ Locations Available From All Over The World.",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.04,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244289667450327,2026-05-04,male,45-54,"Stop staring at that empty wall. Pick a city you love, we'll handle the rest — framed, packaged, ready to hang the day it arrives.",inactive,ad,14,14,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.18,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static",120244289186820327,2026-05-04,female,55-64,"Gallery-quality city prints. Professionally framed and ready to hang. The kind of art that elevates any room. 25% Off Storewide!",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.01,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,2026-05-04,female,45-54,"Wall art of your hometown, your favorite city, or that street you'll never forget. Frame & unframed options. Free U.S. shipping over $100.",inactive,ad,4,4,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.06,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244289667450327,2026-05-04,female,35-44,"Stop staring at that empty wall. Pick a city you love, we'll handle the rest — framed, packaged, ready to hang the day it arrives.",inactive,ad,3,3,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.13,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244289667450327,2026-05-04,male,18-24,"Stop staring at that empty wall. Pick a city you love, we'll handle the rest — framed, packaged, ready to hang the day it arrives.",inactive,ad,8,8,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.15,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244289667450327,2026-05-04,female,65+,"Stop staring at that empty wall. Pick a city you love, we'll handle the rest — framed, packaged, ready to hang the day it arrives.",inactive,ad,3,4,1.33333333,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.08,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244289667450327,2026-05-04,male,65+,"Stop staring at that empty wall. Pick a city you love, we'll handle the rest — framed, packaged, ready to hang the day it arrives.",inactive,ad,9,10,1.11111111,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.19,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244289667450327,2026-05-04,male,35-44,"Stop staring at that empty wall. Pick a city you love, we'll handle the rest — framed, packaged, ready to hang the day it arrives.",inactive,ad,24,24,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.72,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244287902620327,2026-05-04,male,18-24,"Every city tells a story. Frame theirs. 3000+ Locations Available From All Over The World.",inactive,ad,3,3,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.02,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244289667450327,2026-05-04,male,25-34,"Stop staring at that empty wall. Pick a city you love, we'll handle the rest — framed, packaged, ready to hang the day it arrives.",inactive,ad,29,30,1.03448276,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.48,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244289667450327,2026-05-04,female,55-64,"Stop staring at that empty wall. Pick a city you love, we'll handle the rest — framed, packaged, ready to hang the day it arrives.",inactive,ad,3,3,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.1,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244289667450327,2026-05-04,female,25-34,"Stop staring at that empty wall. Pick a city you love, we'll handle the rest — framed, packaged, ready to hang the day it arrives.",inactive,ad,5,5,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.05,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244289667450327,2026-05-04,female,45-54,"Stop staring at that empty wall. Pick a city you love, we'll handle the rest — framed, packaged, ready to hang the day it arrives.",inactive,ad,4,4,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.13,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244287902620327,2026-05-04,female,25-34,"Every city tells a story. Frame theirs. 3000+ Locations Available From All Over The World.",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.01,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244287902620327,2026-05-04,male,35-44,"Every city tells a story. Frame theirs. 3000+ Locations Available From All Over The World.",inactive,ad,7,7,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.09,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,2026-05-04,male,55-64,"Wall art of your hometown, your favorite city, or that street you'll never forget. Frame & unframed options. Free U.S. shipping over $100.",inactive,ad,6,6,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.13,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,2026-05-04,female,45-54,"Hand-Illustrated Hometown Art",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.02,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,2026-05-04,female,55-64,"Wall art of your hometown, your favorite city, or that street you'll never forget. Frame & unframed options. Free U.S. shipping over $100.",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.17,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,2026-05-04,male,35-44,"Wall art for the places you love. Hand-crafted prints of cities, coasts, and countries from around the world. Museum-quality paper. Ships worldwide.",inactive,ad,55,57,1.03636364,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.74,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,2026-05-04,female,65+,"Wall art for the places you love. Hand-crafted prints of cities, coasts, and countries from around the world. Museum-quality paper. Ships worldwide.",inactive,ad,3,4,1.33333333,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.1,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,2026-05-04,female,45-54,"Wall art for the places you love. Hand-crafted prints of cities, coasts, and countries from around the world. Museum-quality paper. Ships worldwide.",inactive,ad,9,10,1.11111111,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.06,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,2026-05-04,female,35-44,"Wall art for the places you love. Hand-crafted prints of cities, coasts, and countries from around the world. Museum-quality paper. Ships worldwide.",inactive,ad,7,7,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.11,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,2026-05-04,unknown,25-34,"Wall art for the places you love. Hand-crafted prints of cities, coasts, and countries from around the world. Museum-quality paper. Ships worldwide.",inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,2026-05-04,female,55-64,"Wall art for the places you love. Hand-crafted prints of cities, coasts, and countries from around the world. Museum-quality paper. Ships worldwide.",inactive,ad,6,6,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.05,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,2026-05-04,male,18-24,"Wall art for the places you love. Hand-crafted prints of cities, coasts, and countries from around the world. Museum-quality paper. Ships worldwide.",inactive,ad,18,20,1.11111111,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.2,,2026-05-03,Ongoing,2026-05-04,2026-05-04
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,2026-05-04,male,25-34,"Wall art for the places you love. Hand-crafted prints of cities, coasts, and countries from around the world. Museum-quality paper. Ships worldwide.",inactive,ad,43,44,1.02325581,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.75,,2026-05-03,Ongoing,2026-05-04,2026-05-04
